ID link,in_mine,in_BauschFluck,in_Town,in_DiazRamos,in_daCunha
Q99463,1,1,0,0,0
Q99466,1,1,1,1,0
Q99467,1,1,1,1,1
Q99500,1,1,1,1,1
Q99523,1,1,1,0,0
Q99527,1,1,1,0,1
Q99571,1,1,1,1,1
Q99572,1,1,1,1,0
Q99595,0,0,1,0,0
Q99624,0,0,1,0,1
Q99643,0,0,1,0,0
Q99650,1,1,1,0,1
Q99665,1,1,1,1,1
Q99677,1,1,1,0,1
Q99678,1,1,1,0,1
Q99679,1,1,1,0,1
Q99680,1,1,0,0,1
Q99705,1,1,1,0,1
Q99706,1,1,1,1,0
Q99712,1,0,1,0,1
Q99720,0,0,0,0,1
Q99726,0,0,1,0,1
Q99735,0,0,1,0,0
Q99758,0,1,1,0,1
Q99788,1,1,1,1,1
Q99795,1,1,1,0,1
Q99797,0,0,1,0,1
Q99805,0,1,1,0,1
Q99808,1,1,0,1,1
Q99835,1,1,1,1,1
Q99884,1,1,1,0,1
Q99928,1,1,1,0,1
Q99941,0,0,1,0,0
Q99942,0,0,0,0,1
Q99943,0,0,1,0,0
Q99946,1,0,1,0,1
Q99965,1,1,1,0,1
Q99999,0,0,1,0,0
Q9BPV8,1,1,1,1,1
Q9BPW4,0,0,0,0,1
Q9BQ31,1,0,1,1,1
Q9BQ49,1,0,0,0,0
Q9BQ51,1,1,1,1,1
Q9BQ89,0,0,1,0,0
Q9BQA9,0,0,1,0,0
Q9BQD7,0,0,1,0,0
Q9BQE4,0,0,1,0,0
Q9BQE5,0,0,0,0,1
Q9BQG1,0,0,1,0,1
Q9BQI7,0,0,1,0,0
Q9BQJ4,0,0,0,0,1
Q9BQQ7,0,0,0,0,1
Q9BQS2,1,0,1,0,0
Q9BQS7,1,1,1,0,1
Q9BQT9,1,1,1,0,1
Q9BR10,0,0,1,0,0
Q9BR26,1,0,0,0,0
Q9BR39,0,0,1,0,0
Q9BRB3,0,0,1,0,1
Q9BRI3,0,0,0,0,1
Q9BRK0,0,0,1,0,1
Q9BRK3,1,1,1,0,1
Q9BRL7,0,0,1,0,0
Q9BRN9,0,0,1,1,1
Q9BRQ5,0,0,1,1,1
Q9BRQ8,0,0,1,0,1
Q9BRR3,0,0,0,0,1
Q9BRV3,0,0,0,1,1
Q9BRY0,1,0,1,0,1
Q9BS26,0,0,1,0,0
Q9BS91,0,1,0,0,0
Q9BSA4,1,1,1,1,1
Q9BSA9,0,0,0,0,1
Q9BSE2,1,0,0,0,1
Q9BSE4,0,0,1,0,1
Q9BSJ5,1,0,1,0,1
Q9BSJ8,0,0,1,0,1
Q9BSK0,1,0,1,0,1
Q9BSN7,1,1,1,0,1
Q9BSR8,1,0,0,0,1
Q9BT22,0,0,1,0,0
Q9BT67,1,0,1,0,1
Q9BT76,0,1,1,0,0
Q9BT88,0,0,1,0,0
Q9BTD3,0,0,1,0,1
Q9BTN0,1,1,1,0,1
Q9BTV4,0,0,1,0,1
Q9BTV5,0,0,1,0,0
Q9BTX1,0,0,1,0,1
Q9BTX3,0,0,1,0,0
Q9BU23,0,0,0,0,1
Q9BU79,0,0,0,0,1
Q9BUB7,0,0,1,0,1
Q9BUF7,1,1,1,0,1
Q9BUJ0,0,0,1,0,0
Q9BUM1,0,0,0,0,1
Q9BUN8,0,0,1,0,0
Q9BUV8,0,0,0,0,1
Q9BV23,1,0,1,0,0
Q9BV40,0,0,1,0,0
Q9BV81,0,0,1,0,1
Q9BV87,0,0,1,0,0
Q9BVA6,0,0,1,0,0
Q9BVC6,0,0,1,0,1
Q9BVG9,0,0,1,0,1
Q9BVH7,0,0,1,0,0
Q9BVI4,0,0,1,0,0
Q9BVK6,0,0,1,0,0
Q9BVK8,0,0,1,0,1
Q9BVT8,0,0,1,0,1
Q9BVV7,0,0,1,0,1
Q9BVV8,0,0,1,0,0
Q9BVX2,0,0,0,0,1
Q9BW60,0,0,1,0,0
Q9BW72,0,0,1,0,1
Q9BWL3,0,0,1,0,0
Q9BWM7,0,0,0,0,1
Q9BWQ6,0,0,1,0,1
Q9BWQ8,0,1,1,0,1
Q9BWV1,1,1,1,0,1
Q9BWV2,0,0,1,0,0
Q9BWW8,0,0,0,0,1
Q9BX51,0,0,1,0,0
Q9BX67,1,1,1,1,1
Q9BX73,0,0,1,1,1
Q9BX74,0,0,1,1,1
Q9BX79,1,0,0,0,1
Q9BX84,1,0,0,0,1
Q9BX95,0,0,1,0,1
Q9BX97,1,1,1,0,0
Q9BXA5,1,1,1,0,1
Q9BXB1,1,1,0,0,1
Q9BXC0,1,1,0,0,1
Q9BXC1,1,1,0,0,1
Q9BXE9,1,1,0,0,0
Q9BXI2,0,0,1,0,0
Q9BXJ7,1,1,1,1,1
Q9BXJ8,1,0,1,0,1
Q9BXK5,0,0,1,0,0
Q9BXM7,0,0,1,0,0
Q9BXN2,1,1,1,1,1
Q9BXP2,1,1,1,0,1
Q9BXQ6,0,0,0,0,1
Q9BXR3,0,0,1,0,0
Q9BXR5,1,1,1,1,1
Q9BXS0,1,0,1,0,1
Q9BXS4,1,0,1,0,1
Q9BXS9,1,1,1,0,1
Q9BXT2,0,1,1,0,1
Q9BXU9,1,0,1,0,1
Q9BY07,1,1,1,0,1
Q9BY08,0,0,1,0,0
Q9BY10,1,1,0,1,1
Q9BY14,1,1,0,0,0
Q9BY15,1,1,0,1,1
Q9BY19,1,0,0,0,1
Q9BY21,1,1,1,0,1
Q9BY50,0,0,1,0,0
Q9BY64,0,0,1,0,0
Q9BY67,1,1,1,0,1
Q9BY71,0,0,0,1,1
Q9BY78,0,0,1,0,1
Q9BY79,1,1,1,0,1
Q9BYC5,0,0,1,0,0
Q9BYE2,1,1,1,0,1
Q9BYE9,1,1,1,0,0
Q9BYF1,1,1,1,1,1
Q9BYG0,0,0,1,0,0
Q9BYH1,1,0,1,0,1
Q9BYT1,0,1,1,0,1
Q9BYT9,1,1,1,0,1
Q9BYW1,1,1,0,0,1
Q9BYW3,0,0,1,0,0
Q9BZ11,1,1,1,0,0
Q9BZ76,1,1,1,0,1
Q9BZA7,1,1,1,0,1
Q9BZA8,1,1,1,0,1
Q9BZC7,0,1,0,0,1
Q9BZD2,1,1,0,0,1
Q9BZD6,1,0,1,0,1
Q9BZD7,1,0,1,0,1
Q9BZF1,0,0,0,0,1
Q9BZG2,1,1,1,1,1
Q9BZG9,0,1,0,0,0
Q9BZH6,0,0,1,0,0
Q9BZJ4,0,0,1,0,0
Q9BZJ6,1,1,1,1,1
Q9BZJ7,1,1,1,0,1
Q9BZJ8,1,1,1,1,1
Q9BZL6,0,0,1,0,1
Q9BZM4,1,1,0,0,0
Q9BZM5,1,1,1,1,1
Q9BZM6,1,1,0,1,1
Q9BZR6,1,1,1,0,0
Q9BZV2,1,1,1,0,1
Q9BZV3,1,1,1,0,1
Q9BZW2,0,1,0,0,1
Q9BZW4,0,0,0,0,1
Q9BZW5,0,0,1,0,1
Q9BZW8,1,1,1,1,0
Q9BZZ2,1,1,1,1,1
Q9C091,0,0,1,0,0
Q9C0A0,1,1,1,0,1
Q9C0B5,1,1,1,0,1
Q9C0B7,0,0,1,0,0
Q9C0C4,1,1,1,1,1
Q9C0D9,0,0,1,0,1
Q9C0E8,0,0,0,0,1
Q9C0H2,1,1,1,1,1
Q9C0I4,1,1,1,0,0
Q9C0J1,0,0,1,0,0
Q9C0K1,1,1,0,0,1
Q9GIP4,0,0,1,0,0
Q9GIY3,0,1,1,1,1
Q9GZK3,1,1,1,0,1
Q9GZK4,1,1,0,0,1
Q9GZK6,1,1,1,0,0
Q9GZK7,1,1,1,0,1
Q9GZM5,0,0,1,0,1
Q9GZM6,1,1,1,0,1
Q9GZN0,1,1,0,0,1
Q9GZN6,1,1,1,0,1
Q9GZP1,0,0,1,0,1
Q9GZP7,1,1,0,0,0
Q9GZP9,0,0,1,0,0
Q9GZQ4,1,1,1,0,1
Q9GZQ6,1,1,1,0,1
Q9GZR5,0,0,1,0,0
Q9GZS9,0,0,1,0,0
Q9GZT6,0,0,1,0,1
Q9GZU1,1,1,1,1,1
Q9GZU3,0,0,0,0,1
Q9GZV3,1,1,1,0,1
Q9GZV5,0,0,1,0,0
Q9GZW8,1,0,0,1,1
Q9GZX3,0,0,1,0,0
Q9GZY4,0,0,1,0,0
Q9GZY6,1,0,1,0,0
Q9GZY8,0,0,1,0,1
Q9GZZ6,1,1,0,0,1
Q9GZZ7,1,1,0,0,0
Q9GZZ8,1,0,0,0,0
Q9GZZ9,0,0,0,0,1
Q9H013,1,1,1,1,1
Q9H015,1,1,0,1,1
Q9H061,0,0,0,0,1
Q9H0A3,0,0,1,0,0
Q9H0C3,1,0,0,0,1
Q9H0H0,0,0,1,0,0
Q9H0H5,0,0,1,0,0
Q9H0Q3,1,0,1,0,1
Q9H0R3,1,0,1,0,1
Q9H0U3,1,0,0,0,1
Q9H0V1,0,0,0,0,1
Q9H0V9,0,1,1,0,0
Q9H0X4,1,0,1,0,0
Q9H0X9,0,0,1,0,0
Q9H156,1,1,1,0,1
Q9H158,1,1,1,0,1
Q9H159,1,1,1,1,1
Q9H172,1,1,0,1,1
Q9H195,0,1,1,0,0
Q9H1B5,0,0,1,0,0
Q9H1C0,1,1,1,1,1
Q9H1C3,0,0,1,0,0
Q9H1C4,0,1,1,0,1
Q9H1C7,0,0,1,0,0
Q9H1D0,1,1,1,1,1
Q9H1E5,0,1,1,0,1
Q9H1J7,0,0,1,0,0
Q9H1K4,0,0,1,0,0
Q9H1M3,0,0,1,0,0
Q9H1M4,0,0,1,0,0
Q9H1N7,0,0,1,0,1
Q9H1U4,1,1,1,0,0
Q9H1U9,0,0,1,0,0
Q9H1V8,1,1,1,0,1
Q9H1X3,0,0,0,0,1
Q9H1Y3,1,1,1,1,1
Q9H1Z9,1,0,1,0,1
Q9H205,1,1,1,0,1
Q9H207,1,1,1,0,1
Q9H208,1,1,0,0,1
Q9H209,1,1,0,0,1
Q9H210,1,1,0,0,1
Q9H213,0,0,0,0,1
Q9H221,1,0,1,0,1
Q9H222,1,1,1,0,1
Q9H228,1,1,0,1,1
Q9H237,1,0,1,0,1
Q9H239,0,0,0,1,0
Q9H244,1,1,1,1,1
Q9H251,1,1,1,0,1
Q9H252,1,0,1,0,1
Q9H255,1,1,1,0,1
Q9H295,1,1,1,1,1
Q9H2A7,1,1,1,1,1
Q9H2A9,0,0,1,0,0
Q9H2B2,0,0,1,0,0
Q9H2B4,0,1,1,1,1
Q9H2C2,0,0,0,0,1
Q9H2C5,1,1,1,0,1
Q9H2C8,1,1,0,0,1
Q9H2D1,0,0,1,0,0
Q9H2E6,1,1,1,0,1
Q9H2F3,0,0,1,0,0
Q9H2H9,1,1,1,1,1
Q9H2J7,1,1,1,0,1
Q9H2L4,0,0,1,0,1
Q9H2S1,0,0,1,0,1
Q9H2S6,1,0,1,0,1
Q9H2U9,1,1,1,0,1
Q9H2V7,0,0,1,0,1
Q9H2W1,1,1,1,1,1
Q9H2X3,1,1,1,1,1
Q9H2X9,0,1,0,0,1
Q9H2Y9,1,1,1,0,1
Q9H300,0,0,0,0,1
Q9H310,1,0,1,0,1
Q9H313,1,1,1,0,1
Q9H330,0,1,1,0,1
Q9H339,1,1,1,0,1
Q9H340,1,1,1,0,1
Q9H341,1,1,1,0,1
Q9H342,1,1,0,0,0
Q9H343,1,1,1,0,1
Q9H344,1,1,0,0,1
Q9H346,1,1,1,0,1
Q9H3H5,0,0,1,0,0
Q9H3K2,0,0,1,0,1
Q9H3M0,0,0,1,0,0
Q9H3N1,1,0,1,0,0
Q9H3N8,1,1,0,1,1
Q9H3Q3,0,0,1,0,0
Q9H3R1,0,0,1,0,0
Q9H3R2,1,1,1,1,1
Q9H3S1,1,1,0,1,1
Q9H3S3,1,1,1,0,1
Q9H3S5,0,0,0,0,1
Q9H3T2,1,1,0,0,0
Q9H3T3,1,1,1,0,1
Q9H3U5,0,0,1,0,1
Q9H3V2,1,0,1,0,1
Q9H3W5,1,1,1,0,1
Q9H3Z4,0,0,0,0,1
Q9H400,1,0,1,0,0
Q9H427,0,0,1,0,1
Q9H461,1,1,1,0,1
Q9H496,0,0,1,0,1
Q9H4A9,1,1,0,0,0
Q9H4B8,1,1,0,0,0
Q9H4D0,1,1,1,0,1
Q9H4F1,0,0,1,0,0
Q9H4I9,0,0,1,0,1
Q9H511,0,0,0,0,1
Q9H553,0,0,1,0,0
Q9H598,0,1,0,0,1
Q9H5I5,0,1,1,0,1
Q9H5J4,0,0,0,0,1
Q9H5K3,0,0,1,0,0
Q9H5V8,1,1,1,1,1
Q9H5Y7,1,1,1,0,1
Q9H665,1,1,1,0,1
Q9H6A9,0,0,1,0,0
Q9H6B4,1,1,1,1,1
Q9H6D3,1,0,1,0,1
Q9H6D8,1,1,1,0,1
Q9H6F2,0,0,1,0,1
Q9H6H4,0,0,1,0,1
Q9H6L2,0,1,1,0,0
Q9H6L5,0,0,1,0,1
Q9H6R6,0,0,0,0,1
Q9H6X2,1,1,1,1,1
Q9H6X4,1,0,1,0,1
Q9H6Y7,0,1,1,0,1
Q9H720,0,0,1,0,0
Q9H756,1,1,1,0,1
Q9H7F0,0,1,0,0,0
Q9H7F4,0,0,1,0,0
Q9H7M9,1,1,1,0,1
Q9H7T0,0,0,0,0,1
Q9H7V2,1,0,1,0,1
Q9H7Z7,0,0,1,0,0
Q9H813,1,0,1,0,1
Q9H819,0,0,1,0,0
Q9H841,0,1,1,0,1
Q9H8H3,0,0,0,0,1
Q9H8J5,1,1,1,0,1
Q9H8M5,1,1,0,0,1
Q9H8M9,0,0,1,0,1
Q9H8P0,0,0,1,0,1
Q9H8V3,0,0,1,0,0
Q9H8X9,0,1,1,0,0
Q9H902,0,0,0,0,1
Q9H920,0,0,1,0,1
Q9H936,0,0,1,0,0
Q9H9B4,0,0,1,0,0
Q9H9K5,1,1,1,0,0
Q9H9P2,1,1,1,1,1
Q9H9S3,0,0,1,0,0
Q9H9S5,0,1,1,0,0
Q9H9V4,0,0,1,0,1
Q9HA72,0,1,0,0,1
Q9HA82,0,0,1,0,0
Q9HAB3,0,1,1,1,1
Q9HAR2,1,1,0,0,1
Q9HAS3,1,1,1,1,1
Q9HAT1,0,0,1,0,0
Q9HAV5,1,1,1,0,1
Q9HB14,0,0,1,0,1
Q9HB15,0,0,1,0,1
Q9HB29,1,1,1,0,1
Q9HB89,1,1,1,1,1
Q9HBA0,1,1,1,0,1
Q9HBB8,1,1,1,0,1
Q9HBD1,0,0,1,0,0
Q9HBE5,1,1,1,1,1
Q9HBG4,0,0,1,0,1
Q9HBG7,1,1,1,1,1
Q9HBI6,0,0,1,0,0
Q9HBJ8,1,1,1,0,1
Q9HBL0,0,0,1,0,0
Q9HBL6,1,1,1,0,1
Q9HBL7,1,0,0,0,1
Q9HBM0,0,0,0,0,1
Q9HBR0,0,0,0,0,1
Q9HBT6,1,1,1,0,1
Q9HBU6,0,0,0,0,1
Q9HBU9,0,0,1,0,0
Q9HBV1,0,0,0,0,1
Q9HBV2,1,1,1,0,1
Q9HBW0,1,1,1,1,1
Q9HBW1,1,1,1,0,1
Q9HBW9,1,1,0,0,0
Q9HBX8,1,1,1,1,1
Q9HBX9,1,1,0,0,1
Q9HBY0,1,0,1,0,1
Q9HC07,0,0,0,0,1
Q9HC10,1,0,1,0,1
Q9HC24,0,0,1,1,1
Q9HC29,0,0,1,0,0
Q9HC47,0,0,1,0,0
Q9HC56,1,1,1,1,1
Q9HC58,1,1,0,0,1
Q9HC73,1,1,1,1,1
Q9HC97,1,1,1,0,1
Q9HCC8,1,1,1,0,1
Q9HCE9,1,0,0,0,1
Q9HCF6,1,0,1,1,1
Q9HCJ1,1,1,1,0,1
Q9HCJ2,0,1,1,0,1
Q9HCK4,1,1,1,0,1
Q9HCL0,1,1,1,0,1
Q9HCL2,0,0,1,0,0
Q9HCM2,1,1,1,0,0
Q9HCM3,0,0,1,0,0
Q9HCN3,1,1,1,0,1
Q9HCN6,1,1,1,1,1
Q9HCP6,0,0,1,0,1
Q9HCQ5,0,0,1,0,0
Q9HCT0,0,0,1,0,0
Q9HCU0,1,1,1,1,1
Q9HCU4,1,1,0,0,1
Q9HCU5,0,0,1,0,0
Q9HCX4,1,0,0,0,1
Q9HD20,1,1,0,0,1
Q9HD23,0,0,1,0,1
Q9HD36,0,0,1,0,0
Q9HD43,1,1,1,0,1
Q9HD45,0,1,1,1,1
Q9HDB5,1,1,1,0,1
Q9HDC5,0,0,1,0,0
Q9HDC9,1,0,1,0,1
Q9HDD0,0,0,1,0,0
Q9N2J8,1,1,0,0,0
Q9N2K0,1,1,0,0,0
Q9NNX6,1,0,1,1,0
Q9NNZ3,0,0,1,0,1
Q9NP31,0,0,1,0,0
Q9NP58,0,0,1,0,0
Q9NP59,0,1,1,1,1
Q9NP60,1,1,1,0,1
Q9NP78,0,1,1,0,0
Q9NP80,0,0,1,0,0
Q9NP84,1,0,1,1,1
Q9NP85,0,0,0,0,1
Q9NP91,1,1,1,0,1
Q9NP94,1,1,0,0,1
Q9NP99,1,1,1,1,1
Q9NPA0,1,0,0,0,1
Q9NPA1,1,1,0,1,1
Q9NPA2,1,1,0,1,0
Q9NPB0,0,0,1,0,1
Q9NPB9,1,1,1,1,1
Q9NPC1,1,1,1,0,1
Q9NPC2,1,0,1,0,1
Q9NPC4,0,0,1,0,0
Q9NPD5,1,1,0,0,1
Q9NPD7,1,1,0,0,0
Q9NPF0,1,1,1,1,1
Q9NPF2,0,0,1,0,0
Q9NPG1,1,1,0,0,1
Q9NPG4,1,1,1,0,1
Q9NPG8,0,0,1,0,1
Q9NPH3,1,1,1,1,1
Q9NPH5,1,1,1,0,1
Q9NPI0,0,0,1,0,1
Q9NPI9,1,0,1,0,1
Q9NPL8,0,0,1,0,0
Q9NPR2,1,1,0,0,1
Q9NPR9,0,1,1,0,0
Q9NPU4,0,1,0,0,1
Q9NPY3,1,1,1,1,1
Q9NPZ5,0,0,1,0,0
Q9NQ11,1,1,1,0,1
Q9NQ25,1,1,1,1,1
Q9NQ34,0,1,1,0,1
Q9NQ40,1,1,1,0,1
Q9NQ60,0,1,1,0,1
Q9NQ84,1,1,1,0,1
Q9NQ90,1,1,1,0,1
Q9NQA5,1,1,1,1,1
Q9NQC3,0,0,1,0,0
Q9NQG6,0,0,1,0,0
Q9NQN1,1,1,0,0,1
Q9NQQ7,0,0,1,1,1
Q9NQR9,0,0,0,0,1
Q9NQS3,1,1,1,1,1
Q9NQS5,1,1,0,1,1
Q9NQW8,1,0,1,0,1
Q9NQX5,0,0,1,0,1
Q9NQX7,0,1,1,0,1
Q9NQZ7,0,0,0,0,1
Q9NR16,1,1,1,1,1
Q9NR34,0,0,1,0,0
Q9NR61,1,1,1,1,1
Q9NR71,0,0,1,0,0
Q9NR77,0,0,1,0,1
Q9NR82,1,0,1,0,1
Q9NR96,1,1,1,1,0
Q9NR97,1,1,1,1,1
Q9NRA1,0,0,1,0,0
Q9NRA2,0,1,0,0,1
Q9NRB3,0,0,1,0,0
Q9NRC1,0,0,0,0,1
Q9NRD8,1,1,1,0,1
Q9NRD9,1,1,0,0,1
Q9NRJ7,1,1,1,0,1
Q9NRM0,1,1,1,1,1
Q9NRM6,1,1,1,1,1
Q9NRP0,1,0,0,0,1
Q9NRQ2,1,0,1,0,0
Q9NRQ5,0,0,1,0,1
Q9NRR2,0,1,1,0,1
Q9NRS4,1,0,1,0,1
Q9NRU3,0,0,1,0,0
Q9NRX5,0,1,1,0,1
Q9NRX6,1,0,1,0,1
Q9NRY6,1,0,1,0,0
Q9NRY7,1,0,1,0,0
Q9NRZ5,0,0,1,0,1
Q9NRZ7,0,0,1,0,1
Q9NS00,0,0,1,0,0
Q9NS40,1,0,1,0,1
Q9NS62,1,1,1,1,1
Q9NS64,0,1,1,0,1
Q9NS66,1,1,1,0,1
Q9NS67,1,1,0,0,1
Q9NS68,1,1,1,1,1
Q9NS69,0,0,1,0,0
Q9NS75,1,1,0,1,1
Q9NS82,0,1,1,0,1
Q9NS84,0,0,1,0,0
Q9NS93,0,1,1,1,1
Q9NSA0,1,1,1,0,1
Q9NSA2,0,0,1,0,1
Q9NSC7,0,0,1,0,0
Q9NSD5,1,1,1,0,1
Q9NSD7,1,1,0,0,1
Q9NSI5,1,1,0,0,0
Q9NSK7,0,0,1,0,1
Q9NST1,0,0,1,0,0
Q9NT68,1,1,1,0,0
Q9NT99,1,1,1,0,0
Q9NTG1,1,1,1,0,1
Q9NTI2,1,0,1,0,1
Q9NTJ5,0,0,1,0,1
Q9NTN3,0,0,1,0,0
Q9NTN9,1,1,1,0,1
Q9NTQ9,1,1,1,0,1
Q9NU53,1,1,1,0,1
Q9NUB4,0,0,1,0,0
Q9NUD9,0,0,0,0,1
Q9NUE0,0,0,0,0,1
Q9NUH8,0,0,1,0,1
Q9NUM3,0,1,1,0,1
Q9NUM4,0,1,1,0,1
Q9NUN5,1,1,1,0,1
Q9NUQ2,0,0,1,0,1
Q9NUR3,0,0,1,0,1
Q9NUU6,0,0,0,0,1
Q9NUV7,0,0,1,0,0
Q9NV12,1,1,0,0,1
Q9NV29,0,0,1,0,1
Q9NV58,0,0,1,0,1
Q9NV64,0,0,0,0,1
Q9NV92,1,0,1,0,1
Q9NV96,0,1,1,0,1
Q9NVA4,0,0,1,0,1
Q9NVC3,0,0,0,0,1
Q9NVI7,0,0,1,0,0
Q9NVM1,0,0,0,0,1
Q9NVV0,0,0,0,0,1
Q9NVV5,1,0,1,0,1
Q9NW15,1,0,1,0,1
Q9NW97,0,0,1,0,1
Q9NWC5,0,0,1,0,1
Q9NWD8,0,0,0,0,1
Q9NWF4,0,1,1,0,1
Q9NWH2,0,0,1,0,1
Q9NWH9,0,0,1,0,1
Q9NWM0,0,0,1,1,1
Q9NWQ8,1,0,1,0,0
Q9NWR8,0,0,1,0,1
Q9NWS6,0,0,1,0,0
Q9NWW5,0,0,1,0,1
Q9NWW9,0,0,1,0,1
Q9NX00,0,0,0,0,1
Q9NX14,0,0,1,0,0
Q9NX47,0,0,1,0,0
Q9NX52,0,1,0,0,1
Q9NX61,1,1,1,0,1
Q9NX62,0,0,1,0,0
Q9NX76,1,0,1,1,1
Q9NX77,0,1,1,0,0
Q9NX78,0,0,1,0,1
Q9NX94,0,0,1,0,1
Q9NX95,0,0,1,0,0
Q9NXB9,0,0,1,0,0
Q9NXE4,0,0,1,0,1
Q9NXF1,0,0,1,0,0
Q9NXF8,0,0,1,0,1
Q9NXG6,0,0,1,0,0
Q9NXH8,0,0,1,0,0
Q9NXI6,0,0,1,0,1
Q9NXJ0,1,0,0,0,1
Q9NXK6,1,0,1,0,1
Q9NXL6,1,1,0,0,1
Q9NXR1,0,0,1,0,0
Q9NXS2,0,0,1,0,1
Q9NXW2,0,0,1,0,1
Q9NY15,1,1,1,1,1
Q9NY25,1,1,1,1,0
Q9NY26,1,0,1,0,1
Q9NY28,0,0,1,0,0
Q9NY35,0,1,1,0,1
Q9NY37,1,1,1,0,1
Q9NY46,1,1,1,0,1
Q9NY47,1,0,0,0,0
Q9NY59,0,0,0,0,1
Q9NY64,1,1,1,1,1
Q9NY72,1,1,1,0,1
Q9NY84,1,1,0,0,0
Q9NY91,1,1,1,0,1
Q9NY97,0,0,1,0,0
Q9NYB5,1,1,1,0,1
Q9NYG2,1,0,1,0,0
Q9NYG8,1,0,1,0,1
Q9NYJ7,1,1,1,0,0
Q9NYK1,1,1,1,1,1
Q9NYM4,1,1,0,0,1
Q9NYM9,0,0,1,0,0
Q9NYP7,0,0,1,0,1
Q9NYQ6,1,1,0,0,1
Q9NYQ7,1,1,0,0,1
Q9NYQ8,1,1,1,0,1
Q9NYR8,0,0,1,0,0
Q9NYV7,1,1,1,0,1
Q9NYV8,1,1,1,0,1
Q9NYV9,1,0,1,0,1
Q9NYW0,1,1,0,0,1
Q9NYW1,1,1,1,0,1
Q9NYW2,1,1,1,0,1
Q9NYW3,1,1,1,0,1
Q9NYW4,1,0,0,0,0
Q9NYW5,1,1,1,0,0
Q9NYW6,1,1,1,0,0
Q9NYW7,1,1,1,0,1
Q9NYX4,1,1,1,0,1
Q9NYZ1,0,0,0,0,1
Q9NYZ4,1,1,1,1,1
Q9NZ01,0,0,1,0,1
Q9NZ08,0,0,1,0,0
Q9NZ42,0,0,1,0,1
Q9NZ43,0,0,1,0,1
Q9NZ45,0,0,1,0,0
Q9NZ53,1,1,1,1,1
Q9NZ94,1,1,1,0,1
Q9NZA1,0,0,1,0,0
Q9NZC2,1,1,1,1,1
Q9NZC3,0,0,1,0,0
Q9NZD1,1,1,1,1,1
Q9NZG7,1,0,1,1,1
Q9NZH0,1,1,1,0,1
Q9NZJ7,0,0,1,0,0
Q9NZM1,1,1,1,0,1
Q9NZM6,1,0,1,0,1
Q9NZN1,1,1,1,1,1
Q9NZP0,1,1,1,0,1
Q9NZP2,1,1,1,0,1
Q9NZP5,1,1,0,0,1
Q9NZQ7,1,1,1,1,1
Q9NZQ8,1,0,1,1,1
Q9NZR2,1,1,1,0,1
Q9NZS2,1,1,1,1,1
Q9NZS9,0,0,1,0,1
Q9NZU0,1,1,1,0,1
Q9NZU1,1,1,1,0,1
Q9NZV1,1,1,1,0,1
Q9NZV8,1,0,1,0,1
Q9P003,0,0,1,0,1
Q9P035,0,0,1,1,1
Q9P055,0,0,0,0,1
Q9P0B6,0,0,1,0,1
Q9P0I2,0,0,1,0,1
Q9P0J0,0,0,1,0,0
Q9P0K1,1,1,1,0,1
Q9P0K9,0,0,1,0,1
Q9P0L0,0,0,1,0,1
Q9P0L9,1,1,0,0,1
Q9P0N5,0,0,1,0,1
Q9P0N8,0,0,1,0,0
Q9P0S3,0,0,1,0,1
Q9P0S9,0,0,1,0,1
Q9P0T7,1,1,1,0,0
Q9P0U1,0,0,1,0,0
Q9P0V8,1,1,1,1,1
Q9P0X4,1,1,1,0,1
Q9P109,0,0,1,0,0
Q9P121,1,1,1,0,0
Q9P126,1,1,1,1,1
Q9P1P4,1,0,1,0,0
Q9P1P5,1,1,0,0,1
Q9P1Q5,1,1,0,0,1
Q9P1W3,0,1,1,0,1
Q9P1W8,1,1,1,1,1
Q9P1Z3,1,0,1,0,1
Q9P1Z9,0,0,1,0,1
Q9P232,1,1,0,0,0
Q9P241,0,0,0,0,1
Q9P244,1,1,1,0,0
Q9P246,1,0,0,0,0
Q9P273,1,1,1,0,0
Q9P283,1,1,1,0,1
Q9P291,0,0,1,1,0
Q9P296,1,1,1,1,1
Q9P298,1,0,1,0,1
Q9P2B2,1,1,1,1,1
Q9P2C4,0,0,1,0,0
Q9P2E5,0,0,1,0,0
Q9P2E7,1,1,1,0,1
Q9P2E8,0,0,1,0,1
Q9P2E9,0,0,1,0,0
Q9P2J2,1,1,0,1,1
Q9P2K9,1,1,1,0,0
Q9P2S2,1,1,1,0,1
Q9P2U7,1,1,1,0,1
Q9P2U8,0,1,1,0,1
Q9P2V4,0,1,1,0,0
Q9P2W7,0,0,1,0,0
Q9P2W9,0,0,1,0,0
Q9P2X0,0,0,1,0,0
Q9QC07,0,0,1,0,0
Q9TNN7,1,1,1,1,1
Q9TQE0,1,1,1,1,1
Q9UBD6,1,1,1,0,1
Q9UBG0,1,1,1,1,1
Q9UBH6,1,0,1,1,1
Q9UBI4,0,0,1,1,1
Q9UBJ2,0,0,1,0,1
Q9UBK5,1,0,1,1,1
Q9UBL9,1,1,1,0,1
Q9UBM1,0,0,1,0,0
Q9UBM7,0,0,1,0,0
Q9UBM8,0,0,1,0,0
Q9UBN1,1,1,1,0,1
Q9UBN4,1,0,1,1,1
Q9UBN6,1,1,1,1,1
Q9UBP0,0,0,1,0,0
Q9UBQ6,0,0,1,0,0
Q9UBR5,0,0,1,0,1
Q9UBS5,1,1,1,0,1
